=> Saving data in Logs/MNISTmy_attack_defense~try=6
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1833 test loss 2.290778 best test_acc 0.1833
e 1 | malicious users: 5 | test acc 0.3414 test loss 2.278066 best test_acc 0.3414
e 2 | malicious users: 5 | test acc 0.2854 test loss 2.261048 best test_acc 0.3414
e 3 | malicious users: 5 | test acc 0.4029 test loss 2.243397 best test_acc 0.4029
e 4 | malicious users: 5 | test acc 0.4037 test loss 2.211162 best test_acc 0.4037
e 5 | malicious users: 5 | test acc 0.4727 test loss 2.161973 best test_acc 0.4727
e 6 | malicious users: 5 | test acc 0.4389 test loss 2.092750 best test_acc 0.4727
e 7 | malicious users: 5 | test acc 0.5375 test loss 1.988856 best test_acc 0.5375
e 8 | malicious users: 5 | test acc 0.6787 test loss 1.835688 best test_acc 0.6787
e 9 | malicious users: 5 | test acc 0.6097 test loss 1.677012 best test_acc 0.6787
e 10 | malicious users: 5 | test acc 0.7294 test loss 1.434643 best test_acc 0.7294
e 11 | malicious users: 5 | test acc 0.7221 test loss 1.261637 best test_acc 0.7294
e 12 | malicious users: 5 | test acc 0.7075 test loss 1.120725 best test_acc 0.7294
e 13 | malicious users: 5 | test acc 0.7326 test loss 1.003863 best test_acc 0.7326
e 14 | malicious users: 5 | test acc 0.6588 test loss 1.047204 best test_acc 0.7326
e 15 | malicious users: 5 | test acc 0.7021 test loss 1.045352 best test_acc 0.7326
e 16 | malicious users: 5 | test acc 0.7653 test loss 0.867597 best test_acc 0.7653
e 17 | malicious users: 5 | test acc 0.7328 test loss 0.891213 best test_acc 0.7653
e 18 | malicious users: 5 | test acc 0.7268 test loss 0.846720 best test_acc 0.7653
e 19 | malicious users: 5 | test acc 0.6908 test loss 0.973691 best test_acc 0.7653
e 20 | malicious users: 5 | test acc 0.7736 test loss 0.812981 best test_acc 0.7736
e 21 | malicious users: 5 | test acc 0.7955 test loss 0.724345 best test_acc 0.7955
e 22 | malicious users: 5 | test acc 0.7215 test loss 0.813740 best test_acc 0.7955
e 23 | malicious users: 5 | test acc 0.7743 test loss 0.758524 best test_acc 0.7955
e 24 | malicious users: 5 | test acc 0.7667 test loss 0.732711 best test_acc 0.7955
e 25 | malicious users: 5 | test acc 0.8059 test loss 0.702642 best test_acc 0.8059
e 26 | malicious users: 5 | test acc 0.8055 test loss 0.660004 best test_acc 0.8059
e 27 | malicious users: 5 | test acc 0.7925 test loss 0.692524 best test_acc 0.8059
e 28 | malicious users: 5 | test acc 0.8399 test loss 0.597785 best test_acc 0.8399
e 29 | malicious users: 5 | test acc 0.8311 test loss 0.593807 best test_acc 0.8399
e 30 | malicious users: 5 | test acc 0.7406 test loss 0.791945 best test_acc 0.8399
e 31 | malicious users: 5 | test acc 0.8137 test loss 0.663465 best test_acc 0.8399
e 32 | malicious users: 5 | test acc 0.8696 test loss 0.541733 best test_acc 0.8696
